Index,Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
1525,4/28/18 13:00,12362.97656,97.32055664,130.0720215,126.3031082,13.12166405,100.1953125,6199.870605,78.98864746,157.1929932,174.0234375,8.443458557,105.7708817,80.27954102,325.6530762,227.0874023
1526,4/28/18 6:00,13930.26758,96.91085815,129.0252686,125.5432129,15.7639904,99.7833252,6157.106445,72.14202881,154.5623779,170.5322266,8.420562744,105.3108215,80.71136475,326.4526367,227.2400055
1527,4/27/18 13:00,12399.55078,97.51968384,129.6325684,125.4882813,9.133358955,100.3173828,6367.958008,73.26202393,155.255127,172.37854,8.425140381,105.9265137,80.70526123,324.041748,218.8720703
1528,4/27/18 6:00,14515.99121,97.240448,128.3721924,124.1882324,14.07108593,100.0427246,6338.854492,68.9743042,154.107666,171.0632477,8.507537842,105.695343,80.27191162,320.6298828,221.3073883
1529,4/26/18 13:00,11579.07129,97.0161438,128.3752441,123.7548828,10.44369984,99.84283447,6343.368652,72.39532471,154.6203613,170.7000732,8.438873291,105.4458618,80.08117676,319.5373535,218.2312164
1530,4/26/18 6:00,17802.58203,98.00949097,129.4403076,125.6439285,5.032808304,100.6835938,6336.716309,66.84570313,155.2703857,174.0814209,8.512115479,106.4987183,80.09490967,318.9697266,209.8388672
1531,4/25/18 13:00,15246.45996,97.15118408,129.397583,125.3387527,9.900458336,99.93896484,6231.943848,66.86401367,155.8990479,173.1445313,8.390815735,105.5786133,79.92858887,317.1691895,215.325943
1532,4/25/18 6:00,15140.88477,96.99325562,129.2144775,125.1800613,11.08067989,99.87182617,6255.227051,69.77386475,156.0150146,172.0825195,8.436584473,105.3886414,79.56085205,317.2302246,215.3625641
1533,4/24/18 13:00,13663.86328,97.30453491,127.1759109,121.2921219,16.76399231,100.1647949,5934.494141,83.58001709,160.5316162,177.813736,8.500671387,105.8052063,82.55462646,316.5466309,230.3039703
1534,4/24/18 6:00,14050.8877,97.09625244,129.196167,124.844368,15.1811142,100.0274734,6274.114258,70.77789307,158.6486816,175.6622314,8.484649658,105.594635,79.83398438,318.3837891,219.9829102
1535,4/23/18 13:00,14246.73535,97.45101929,129.7149658,125.6988602,8.090785027,100.2563477,6337.191406,74.00360107,158.303833,176.0375977,8.473205566,105.9288025,81.08673096,317.2241211,214.8010406
1536,4/23/18 6:00,14520.91992,96.85134888,129.0374756,124.6887207,16.06546974,99.77264404,6206.522949,68.8949585,157.8399658,175.6530914,8.434295654,105.2970886,79.36401367,318.1274414,219.0857086
1537,4/22/18 13:00,12931.58008,97.27020264,129.901123,125.6347656,9.994980812,100.057991,6233.013184,72.59979248,161.0656738,179.3029938,8.493804932,105.7662964,79.54711914,319.4946289,219.6716461
1538,4/22/18 6:00,13569.44238,97.36634064,129.7271729,124.9481277,18.68614578,99.99389648,6292.883301,68.17169189,160.9588623,179.5257568,8.518981934,105.8807449,79.80194092,318.1945801,218.3532867
1539,4/21/18 13:00,12633.53027,97.60894775,130.0109863,125.6652832,9.419963837,100.6134109,6264.72998,76.14135742,163.5345459,181.2255859,8.512115479,106.111908,80.9967041,316.5466309,219.0307617
1540,4/21/18 6:00,13747.13086,96.97494507,129.6386719,124.7100906,14.60481644,99.90997314,6361.899902,77.89306641,163.6291504,180.5938721,8.448028564,105.4092407,79.61120605,318.4509277,225.4089508
1541,4/20/18 13:00,12144.82129,97.68218994,129.9987793,125.5645828,11.10476971,100.5157547,6378.411133,72.41363525,161.9903564,180.1727295,8.505249023,106.1759949,80.79986572,317.0837402,219.128418
1542,4/20/18 6:00,12568.41992,96.82846069,129.5501709,124.4750977,16.80547714,99.45678711,6142.61377,67.2668457,162.6556396,180.2520752,8.477783203,105.3291321,79.81414795,318.1091309,220.4589844
1543,4/19/18 13:00,12297.86621,97.50595093,130.1269531,125.5065918,11.14285755,100.4180984,6052.808594,70.82977295,161.0015869,179.598999,8.525848389,106.0523987,79.91027832,317.5537109,219.0368805
1544,4/19/18 6:00,12832.48828,97.75086212,130.065918,125.5859375,17.80875969,100.3692703,6057.085449,64.76135254,159.7625732,178.6895752,8.535011292,106.2561035,80.38635254,317.1264648,216.4916992
1545,4/18/18 13:00,13242.8584,97.88818359,130.0384521,125.4638672,9.365393639,100.9216309,6116.598633,69.13452148,161.2060547,179.9285889,8.505249023,106.4071655,80.87005615,315.8447266,215.2832031
1546,4/18/18 6:00,15906.8916,97.30682373,128.9001465,123.7823563,20.91230965,100.1068192,6248.574219,69.06585693,162.9577637,179.1107178,8.434295654,105.7502747,78.75976563,319.1955566,224.5300446
1547,4/17/18 13:00,8952.652344,95.07522583,127.1270828,121.5820313,19.38841629,97.9766922,6227.430176,75.77514648,160.9802246,174.7497711,8.45489502,103.5140991,77.02941895,321.5209961,235.8459625
1548,4/17/18 6:00,15482.77246,97.04589844,129.0924072,124.1210938,12.75241566,100,6353.584473,73.30932617,164.0106201,181.5582275,8.532714844,105.5580139,80.7434082,318.8232422,224.1943359
1549,4/16/18 13:00,12168.42578,96.38214111,129.0557861,123.6358719,10.27054119,99.41253662,6147.484375,77.03552246,163.1164551,179.3274078,8.365631104,104.7477722,77.98309326,319.6777344,226.3610992
1550,4/16/18 6:00,13528.19922,96.9909668,128.9215088,123.6908035,15.16009426,99.97558594,6152.473633,72.27172852,162.0117188,179.4647217,8.459472656,105.4596024,80.13305664,317.7612305,224.6826172
1551,4/15/18 13:00,12630.15723,97.3777771,130.1116943,124.9206543,9.278384209,100.2410965,6039.97998,74.04632568,166.1651611,183.0413818,8.491516113,105.871582,80.25360107,317.6086426,224.1882477
1552,4/15/18 6:00,13478.91211,97.1786499,129.3914795,124.420166,14.5251379,100,6034.75293,69.65026855,161.8652344,180.0933838,8.484642029,105.670166,80.36804199,317.7734375,222.8210602
1553,4/14/18 13:00,12892.15137,97.42355347,129.7637939,125.3387527,9.396347046,100.2227859,6160.194824,72.25952148,161.3067627,179.2358398,8.379364014,105.8280945,79.96673584,317.5292969,218.7805328
1554,4/14/18 6:00,12999.54297,97.00241089,129.3365479,124.3682938,14.74720955,99.83978271,6028.219238,62.86163712,160.5102539,178.7017822,8.544158936,105.5465698,79.55474854,318.2250977,218.762207
1555,4/13/18 13:00,12112.13672,96.39358521,129.6508789,124.5788574,15.61374664,99.3850708,6108.402344,72.61047363,168.7347412,182.0617828,8.4114151,104.825592,79.60510254,318.5058594,224.6459961
1556,4/13/18 6:00,10889.58789,97.30682373,131.1462402,125.9460449,18.96496391,100.1403809,6020.616699,79.13970947,169.3084717,181.8603516,8.45489502,105.7434082,80.64117432,317.1508789,229.4433594
1558,4/12/18 6:00,13668.53418,97.53799438,130.557251,125.1220703,16.70504951,100.3265457,6107.571289,77.93884277,170.6329346,185.4309235,8.418273926,105.9608459,79.83398438,322.9919434,231.6772461
1559,4/11/18 13:00,11462.34082,97.215271,128.2684326,123.236084,9.792648315,100.2197266,6010.401367,81.1340332,166.3085938,181.6864014,8.426663399,105.594635,80.54656982,323.2055664,233.6181641
1560,4/11/18 6:00,11690.87207,97.08709717,129.2236328,124.3591309,14.5687151,100.0976563,6028.813965,77.23388672,164.0564117,180.1819,8.432006836,105.5236816,79.82177734,323.0285645,231.5307617
1561,4/10/18 13:00,9972.870117,95.90835571,127.911377,123.8586426,11.9203434,99.09210205,6179.794922,71.69342041,156.2835693,171.5515289,8.418266296,104.3357849,78.70788574,323.2543945,226.8371735
1562,4/10/18 6:00,13448.82227,96.93832397,128.6529541,124.5117188,16.01379395,99.70092773,6073.00293,64.21508789,154.6783447,171.0266266,8.404541016,105.3520203,80.49468994,321.5820313,225.2014313
1563,4/9/18 13:00,12364.27246,97.53113556,128.7261963,124.4812012,18.29101944,100.2685547,6093.553711,69.22454834,154.8980713,172.3816071,8.49609375,106.0432434,80.59082031,321.7407227,223.4802399
1564,4/9/18 6:00,14334.6709,97.32971954,127.9754715,123.1933594,18.75689697,100.0061035,6086.069824,66.76940918,155.1452637,172.1985016,8.521270752,105.8532715,80.00488281,320.8679199,223.5961914
1565,4/8/18 13:00,13781.1123,97.69821167,128.2684326,124.3438797,8.663925171,100.4699707,6094.028809,76.4831543,158.4899902,178.0456696,8.464050293,106.1416626,80.90209961,318.9331055,219.7631836
1566,4/8/18 6:00,12675.03418,97.31826782,128.6773682,123.6999512,19.12932587,100.0274734,6120.043945,64.57824707,157.9498291,177.1850586,8.454902649,105.7983398,80.1071167,320.0927734,224.3041992
1567,4/7/18 13:00,11834.32031,96.57898712,128.7750244,124.063118,12.89390755,99.55750275,6026.318848,63.8900795,162.1948242,180.3619385,8.594520569,105.2055359,78.65142822,321.1853027,227.9052734
1568,4/7/18 6:00,13369.44629,97.24273682,129.788208,125.0701981,13.131917,100.0946121,6136.674316,57.66449356,164.8223877,184.0942383,8.502960205,105.7273865,80.43212891,319.9279785,220.1233063
1569,4/6/18 13:00,11064.68262,97.49451447,130.3497314,125.2807617,5.468523502,100.4943848,6137.149414,78.79638672,166.4916992,181.3476563,8.361053467,105.8349609,79.33807373,320.1660156,227.2216797
1570,4/6/18 6:00,11523.04102,96.7254715,129.9804688,125.012207,12.04193592,99.7543335,6031.664551,79.31976318,165.9973297,181.0699463,8.434288025,105.1689148,79.20379639,320.3552246,230.0354156
1571,4/5/18 13:00,10429.67285,96.4050293,129.5532227,124.9725418,10.67216492,99.52088165,6092.959961,78.90625,164.9383545,179.4708252,8.387374878,104.7958374,78.8482666,321.0266113,227.2644196
1572,4/5/18 6:00,11525.375,96.89712524,129.4555664,125.1861649,13.36649895,99.70398712,6030.23877,71.41265869,158.8653564,176.3580322,8.46862793,105.3588867,80.07507324,319.8486328,219.8486328
1573,4/4/18 13:00,12989.42578,97.09396362,129.0527344,124.8748856,10.29441547,99.97864532,6049.007324,67.56286621,158.4533691,175.885025,8.551025391,105.6106567,79.47845459,318.0053711,216.888443
1574,4/4/18 6:00,12934.43262,97.215271,129.3395996,124.5819168,18.88165665,99.83062744,6155.917969,62.36877441,158.4289551,177.0751953,8.413696289,105.6289673,79.61730957,318.1152344,216.3452148
1575,4/3/18 13:00,12042.61719,97.02529907,129.8614502,125.1739578,9.118415833,100.0427246,6152.236328,73.63128662,161.8743896,179.1595459,8.484657288,105.4779129,80.73730469,317.3706055,217.5476227
1576,4/3/18 6:00,12135.48242,97.43958282,129.7424316,124.9023438,13.35275173,100.4547195,6178.607422,79.59289551,161.0229492,177.3925781,8.422851563,105.9288025,80.91430664,315.8447266,218.1579742
1577,4/2/18 13:00,11221.09961,97.01844025,129.9621582,125.3295898,13.67030334,99.91150665,5969.893555,85.75897217,160.4370117,176.2573242,8.377075195,105.3771973,79.84619141,316.8884277,226.7944336
1578,4/2/18 6:00,13909.51465,97.41210938,130.0048828,125.4791336,12.4880991,100.2044754,6032.496094,70.20874023,160.2661133,177.7740479,8.448028564,105.8692932,80.35583496,316.0217285,214.2761383
1579,4/1/18 13:00,12305.38965,96.68655396,130.1239014,123.840332,17.16523552,99.72381592,6029.169922,77.60620117,171.3287354,182.2448883,8.324432373,105.0109863,79.10308838,318.5119629,233.1604156
1580,4/1/18 6:00,13823.65332,99.80392456,131.5948486,124.798584,13.27290249,102.7557449,6032.615234,78.55529785,172.8637695,186.1145172,8.514404297,108.3045959,85.3515625,316.3269043,221.9604492
1581,3/31/18 6:00,15530.50293,97.4647522,130.1177979,123.8037109,10.12034512,100.3631668,6101.15625,82.53936768,172.8363037,186.6699219,8.484649658,105.9745789,81.75964355,318.9880371,220.8923492
1582,3/30/18 13:00,13910.03418,96.15097046,131.5490723,125.4608231,11.30212498,98.94866943,6276.846191,78.29589844,172.3358154,186.3800049,8.470916748,104.6218872,79.52880859,322.2167969,225.0671539
1583,3/30/18 6:00,13536.49902,93.5874939,129.4433594,122.3175125,17.90043068,96.09527588,6319.491699,74.92675781,169.3176422,185.7727203,8.514404297,102.104187,82.84759521,317.5964355,215.5639648
1584,3/29/18 13:00,11193.08496,93.52112579,126.5930176,121.3867188,14.07500172,96.30279541,6127.765137,75.23956299,161.9476318,175.5889893,8.354187012,101.8959045,81.97021484,319.2626953,220.7580719
1585,3/29/18 6:00,12986.3125,92.23022461,124.3103027,118.5089188,22.58343506,94.84558868,6221.252441,71.39587402,158.3892822,175.0457764,8.425140381,100.655365,79.41436768,321.6674805,219.6533203
1586,3/28/18 13:00,12712.12793,97.45559692,128.0670166,123.651123,9.20885849,100.1159668,6325.3125,76.63116455,157.989502,174.5178375,8.541870117,105.9402466,80.47637939,318.4997559,206.9152985
1587,3/28/18 6:00,14852.17285,97.22442627,128.3599854,123.0865555,16.58372688,99.63378906,6433.767578,74.60174561,161.1572266,176.7425537,8.464050293,105.695343,79.91027832,317.9077148,216.1926422
1588,3/27/18 13:00,10994.64355,96.24481201,128.6254883,123.1201172,13.31046295,99.22485352,6318.779297,80.55267334,164.5507813,178.2989502,8.480072021,104.7523499,78.66973877,318.6035156,215.3442383
1589,3/27/18 6:00,11913.69629,96.93832397,128.9428711,123.9929199,13.10770702,99.81689453,6443.38916,79.17938232,166.1224365,179.776001,8.535003662,105.4573059,79.75158691,318.4753418,212.2924805
1590,3/26/18 13:00,10663.65039,96.96578979,129.800415,124.642952,9.620692253,99.82452393,6474.868652,85.13793945,167.9412842,180.1605225,8.299255371,105.3199768,78.93676758,320.8435059,218.072525
1591,3/26/18 6:00,11420.57715,97.19238281,130.1055908,124.9450684,12.76134968,100.0854492,6479.85791,88.11951447,167.46521,181.8603516,8.480072021,105.670166,80.27191162,321.0388184,218.450943
1592,3/25/18 13:00,11863.8916,97.06878662,129.3945313,124.8199539,8.998147011,100.0274734,6331.727051,83.64563751,164.8223877,179.7515869,8.557891846,105.6438446,80.19561768,320.7580566,214.3676758
1593,3/25/18 6:00,12423.15625,96.35926056,129.083252,124.6459961,15.18490028,99.21875,6410.009277,77.34527588,162.8417969,178.6010742,8.509830475,104.8599243,78.83605957,322.1923828,213.4399414
1595,3/24/18 6:00,11267.53223,97.5151062,129.3731689,124.8046875,18.25803757,100.0366211,6489.123535,84.59168243,154.7241211,168.0114899,8.754730225,106.2515259,80.45654297,316.1376953,184.5916748
1596,3/23/18 13:00,9976.760742,97.62268829,128.9520264,124.7924805,10.23024845,100.1190262,6416.187012,87.98065186,151.2939453,164.8071289,8.679199219,106.3407898,80.20935059,315.246582,181.0760498
1597,3/23/18 6:00,10526.6875,97.72109985,128.9428711,124.5025711,13.21068287,100.2227859,6517.038574,87.76551056,152.4078369,163.394165,8.779907227,106.5010071,79.99267578,314.9536133,176.1902008
1599,3/22/18 6:00,9531.630859,91.55960083,127.2705078,122.2076492,31.32411194,94.44122314,6437.568848,80.17272949,163.1561279,172.8088531,8.182525635,99.75585938,70.25909424,297.265625,239.7583008
1600,3/21/18 13:00,11119.15625,97.73255157,131.7077637,127.9174805,8.711592674,100.5249023,6412.147461,83.99200439,166.3848877,178.9550781,8.493804932,106.1920242,74.88708496,321.2890625,213.7390289
1601,3/21/18 6:00,12786.05664,96.48284912,131.4147949,127.9998856,12.98158932,99.29656982,6389.93457,78.2699585,164.6850586,177.4078369,8.466339111,104.9308777,73.73046875,326.7272949,215.9118805
1602,3/20/18 13:00,14259.18652,97.52655029,131.2652588,128.3477783,7.778011322,100.3295898,6220.183594,79.29077148,161.5936279,175.1831055,8.422851563,105.9310913,74.84893799,324.2614746,213.2507477
1603,3/20/18 6:00,12060.25781,96.86279297,131.2438965,127.9968262,18.27515793,99.48883057,6218.401855,75.04272461,162.7960205,176.5319977,8.500663757,105.3680496,74.93133545,324.2492676,213.2507477
1604,3/19/18 13:00,12761.41406,97.05734253,131.552124,128.805542,9.913039207,99.85351563,6250.356445,81.21948242,161.5814209,174.7558594,8.393096924,105.4779129,74.96948242,325.0244141,211.798111
1605,3/19/18 6:00,12909.27148,97.19696045,131.741333,128.5858154,15.16240501,99.99389648,6262.353516,76.87072754,162.1368408,175.3479156,8.551025391,105.7434082,74.76654053,324.1333008,210.6628571
1606,3/18/18 13:00,10174.94141,97.30911255,131.9854736,128.5980225,5.895376682,100.1556473,6389.696289,86.55548096,163.8275146,176.654068,8.464050293,105.7388306,73.62213135,324.2675781,214.5141602
1607,3/18/18 6:00,11934.96777,97.11914063,131.7840576,129.1137695,14.27853012,99.85809326,6242.753906,81.7199707,161.7980957,175.2441406,8.493797302,105.5717468,74.76043701,324.21875,211.9568024
1608,3/17/18 13:00,10906.18848,97.11456299,131.7260742,128.9520264,11.44836998,100,6302.97998,81.16760254,159.0545654,172.2015381,8.562461853,105.6724548,74.51171875,323.5290527,206.341568
1609,3/17/18 6:00,9710.875977,96.87195587,131.4880371,128.817749,14.74704647,99.71160889,6239.071289,80.25817871,156.6131592,170.6237946,8.429718018,105.3337097,74.95727539,322.1862793,204.1809235
1610,3/14/18 13:00,12429.38281,97.311409,132.522583,130.2368164,9.940657616,100.1403809,6468.810547,78.41949463,158.6700439,177.331543,8.340454102,105.6587219,78.53088379,324.420166,235.1806641
1611,3/14/18 6:00,13066.20703,97.29766846,132.1716309,130.2001953,21.26224327,100.0091629,6330.539551,72.55249023,158.1268311,180.97229,8.466339111,105.7708817,80.1574707,323.034668,227.4536133
1612,3/13/18 13:00,12990.72266,97.00698853,131.8908691,130.1147461,9.554006577,99.81079102,6375.560547,77.45666504,157.7819824,178.8513336,8.457183838,105.4573059,79.51660156,323.9562988,228.4057617
1613,3/13/18 6:00,14056.33496,97.18551636,131.9519043,130.2154541,19.18609428,99.85657501,6404.307617,70.73059082,156.7687988,177.0996094,8.448028564,105.6472778,79.73175049,321.9909668,226.5442047
1614,3/12/18 13:00,14159.83594,97.28851318,132.4249268,130.6060791,9.115990639,100.1800613,6360.355469,74.34082031,159.487915,181.5857086,8.507537842,105.796051,80.1071167,321.8566895,226.2817383
1615,3/12/18 6:00,12672.95898,96.79412842,132.4310303,130.4656982,21.01492882,99.44915771,6442.201172,72.26715088,163.7817383,183.2275391,8.473205566,105.242157,79.49066162,322.479248,228.6438141
1616,3/11/18 13:00,11322.2666,97.39151001,134.8571777,132.6171875,14.03368187,100.2563477,6442.439453,73.59161377,168.1304932,185.1989899,8.555603027,105.9379578,80.55877686,321.2524414,221.9421539
1617,3/11/18 6:00,13112.12109,96.8421936,134.5855713,132.0251465,20.33982086,99.50408936,6463.583984,73.52294922,168.1335602,184.1735992,8.381652832,105.292511,79.85229492,322.3937988,224.0051422
1618,3/10/18 13:00,11775.95508,96.38442993,135.2142334,132.5134277,10.31927967,99.17144775,6309.513672,81.26373291,169.6807861,184.5214844,8.441162109,104.8233032,79.84619141,323.1567383,229.6447906
1619,3/10/18 6:00,11442.62793,97.93167114,136.3952637,133.2794189,14.82267857,100.6713867,6372.946777,77.9510498,171.0876617,191.1712646,8.468635559,106.414032,80.06896973,325.4394531,226.1047516
1620,3/9/18 13:00,11208.64844,96.62704468,134.1278076,131.338501,1.943010092,99.43084717,6389.696289,83.28857422,170.413208,191.1254883,8.443450928,105.0590515,80.40008545,332.9040527,238.4704742
1621,3/9/18 6:00,11331.34473,98.19717407,134.0240479,131.7565918,9.243279457,100.9979324,6474.037109,76.84173584,169.1619873,193.5638428,8.521263123,106.7047195,81.39190674,331.5856934,230.3894196
1622,3/8/18 13:00,11610.45898,97.60665894,132.7667236,130.7556152,12.58875656,100.4272461,6565.980469,77.16064453,164.4805908,186.3372803,8.521263123,106.1279297,81.24542236,332.4768066,231.1218414
