,Date,N_Butane
1325,2020-05-08 13:00:00,14.39999962
1326,2020-05-08 06:00:00,17.39999962
1327,2020-05-07 13:00:00,16.79999924
1328,2020-05-07 06:00:00,15.19999981
1329,2020-05-06 13:00:00,14.0
1330,2020-05-06 06:00:00,10.10000038
1331,2020-05-05 13:00:00,12.39999962
1332,2020-05-05 06:00:00,15.19999981
1333,2020-05-04 13:00:00,12.89999962
1334,2020-05-04 06:00:00,16.20000076
1335,2020-05-03 13:00:00,14.60000038
1336,2020-05-03 06:00:00,14.0
1337,2020-05-02 13:00:00,14.30000019
1338,2020-05-02 06:00:00,15.39999962
1339,2020-05-01 13:00:00,8.899999619
1340,2020-05-01 06:00:00,11.80000019
1341,2020-04-30 13:00:00,20.89999962
1342,2020-04-29 06:00:00,13.19999981
1343,2020-04-28 13:00:00,12.80000019
1344,2020-04-28 06:00:00,31.79999924
1345,2020-04-27 13:00:00,14.89999962
1346,2020-04-27 06:00:00,19.39999962
1347,2020-04-26 13:00:00,13.69999981
1348,2020-04-26 06:00:00,15.19999981
1349,2020-04-25 13:00:00,14.19999981
1350,2020-04-25 06:00:00,22.89999962
1351,2020-04-24 13:00:00,14.60000038
1352,2020-04-24 06:00:00,15.0
1353,2020-04-23 13:00:00,14.69999981
1354,2020-04-23 06:00:00,8.800000191
1355,2020-04-22 13:00:00,9.100000381
1356,2020-04-22 06:00:00,10.80000019
1357,2020-04-21 13:00:00,8.699999809
1358,2020-04-21 06:00:00,9.5
1359,2020-04-20 13:00:00,0.600000024
1360,2020-04-20 06:00:00,12.60000038
1361,2020-04-19 13:00:00,3.799999952
1362,2020-04-19 06:00:00,9.100000381
1363,2020-04-18 13:00:00,11.30000019
1364,2020-04-18 06:00:00,11.69999981
1365,2020-04-17 13:00:00,11.10000038
1366,2020-04-17 06:00:00,11.19999981
1367,2020-04-16 13:00:00,10.0
1368,2020-04-16 06:00:00,9.300000191
1369,2020-04-15 13:00:00,10.30000019
1370,2020-04-15 06:00:00,8.800000191
1371,2020-04-14 13:00:00,8.899999619
1372,2020-04-14 06:00:00,6.099999905
1373,2020-04-13 13:00:00,4.0
1374,2020-04-13 06:00:00,6.199999809
1375,2020-04-12 13:00:00,18.29999924
1376,2020-04-12 06:00:00,16.79999924
1377,2020-04-11 13:00:00,16.79999924
1378,2020-04-11 06:00:00,0.100000001
1379,2020-04-10 13:00:00,18.0
1380,2020-04-10 06:00:00,0.100000001
1381,2020-04-09 13:00:00,15.19999981
1382,2020-04-09 06:00:00,0.100000001
1383,2020-04-08 06:00:00,15.19999981
1384,2020-04-07 13:00:00,16.5
1385,2020-04-07 06:00:00,0.100000001
1386,2020-04-06 13:00:00,0.100000001
1387,2020-04-06 06:00:00,0.100000001
1388,2020-04-05 13:00:00,15.39999962
1389,2020-04-05 06:00:00,14.19999981
1390,2020-04-04 13:00:00,0.100000001
1391,2020-04-04 06:00:00,0.100000001
1392,2020-04-03 13:00:00,0.100000001
1393,2020-04-03 06:00:00,0.100000001
1394,2020-04-02 13:00:00,0.100000001
1395,2020-04-02 06:00:00,0.100000001
1396,2020-04-01 13:00:00,0.200000003
1397,2020-04-01 06:00:00,16.0
1398,2020-03-31 13:00:00,0.200000003
1399,2020-03-31 06:00:00,3.0
1400,2020-03-30 13:00:00,11.69999981
1401,2020-03-30 06:00:00,14.19999981
1402,2020-03-29 13:00:00,20.5
1403,2020-03-29 06:00:00,17.70000076
1404,2020-03-28 13:00:00,18.29999924
1405,2020-03-28 06:00:00,21.79999924
1406,2020-03-27 06:00:00,25.5
1407,2020-03-26 13:00:00,22.5
1408,2020-03-26 06:00:00,30.60000038
1409,2020-03-25 13:00:00,16.10000038
1410,2020-03-25 06:00:00,23.0
1411,2020-03-24 06:00:00,34.79999924
1412,2020-01-01 13:00:00,13.30000019
1413,2020-01-01 06:00:00,12.89999962
1414,2019-12-31 13:00:00,13.60000038
1415,2019-12-31 06:00:00,12.39999962
1416,2019-12-30 13:00:00,12.39999962
1417,2019-12-30 06:00:00,11.10000038
1418,2019-12-29 13:00:00,10.60000038
1419,2019-12-29 06:00:00,13.60000038
1420,2019-12-28 13:00:00,12.80000019
1421,2019-12-28 06:00:00,14.19999981
1422,2019-12-27 13:00:00,13.39999962
1423,2019-12-27 06:00:00,14.69999981
1424,2019-12-26 13:00:00,15.5
1425,2019-12-26 06:00:00,15.30000019
1426,2019-12-25 13:00:00,13.80000019
1427,2019-12-25 06:00:00,15.39999962
1428,2019-12-24 13:00:00,14.5
1429,2019-12-24 06:00:00,14.80000019
1430,2019-12-23 13:00:00,15.39999962
1431,2019-12-23 06:00:00,16.39999962
1432,2019-12-22 13:00:00,15.0
1433,2019-12-22 06:00:00,14.60000038
1434,2019-12-21 13:00:00,15.80000019
1435,2019-12-21 06:00:00,14.89999962
1436,2019-12-20 13:00:00,14.80000019
1437,2019-12-20 06:00:00,11.60000038
1438,2019-12-19 13:00:00,13.0
1439,2019-12-19 06:00:00,13.69999981
1440,2019-12-18 13:00:00,13.5
1441,2019-12-18 06:00:00,13.19999981
1442,2019-12-17 13:00:00,14.39999962
1443,2019-12-17 06:00:00,14.80000019
1444,2019-12-16 13:00:00,15.89999962
1445,2019-12-16 06:00:00,16.29999924
1446,2019-12-15 13:00:00,18.10000038
1447,2019-12-15 06:00:00,17.39999962
1448,2019-12-14 13:00:00,17.20000076
1449,2019-12-14 06:00:00,14.30000019
1450,2019-12-13 13:00:00,15.5
1451,2019-12-13 06:00:00,13.39999962
1452,2019-12-12 13:00:00,13.39999962
1453,2019-12-12 06:00:00,13.10000038
1454,2019-12-11 13:00:00,14.69999981
1455,2019-12-11 06:00:00,13.69999981
1456,2019-12-10 13:00:00,14.69999981
1457,2019-12-10 06:00:00,13.60000038
1458,2019-12-09 13:00:00,30.70000076
1459,2019-12-09 06:00:00,21.60000038
1460,2019-12-08 13:00:00,21.10000038
1461,2019-12-08 06:00:00,12.39999962
1462,2019-12-07 13:00:00,12.89999962
1463,2019-12-07 06:00:00,15.89999962
1464,2019-12-06 13:00:00,22.89999962
1465,2019-12-06 06:00:00,17.39999962
1466,2019-12-05 13:00:00,17.29999924
1467,2019-12-05 06:00:00,16.60000038
1468,2019-12-04 13:00:00,15.30000019
1469,2019-12-04 06:00:00,16.10000038
1470,2019-12-03 13:00:00,10.60000038
1471,2019-12-03 06:00:00,10.30000019
1472,2019-12-02 13:00:00,12.80000019
1473,2019-12-02 06:00:00,13.5
1474,2019-12-01 13:00:00,17.60000038
1475,2019-12-01 06:00:00,14.19999981
1476,2019-11-26 13:00:00,23.70000076
1477,2019-11-26 06:00:00,21.70000076
1478,2019-11-08 13:00:00,11.0
1479,2019-11-08 06:00:00,12.19999981
1480,2019-11-07 13:00:00,11.89999962
1481,2019-11-07 06:00:00,14.69999981
1482,2019-11-06 13:00:00,16.39999962
1483,2019-11-06 06:00:00,12.89999962
1484,2019-11-05 13:00:00,12.0
1485,2019-11-05 06:00:00,14.19999981
1486,2019-11-04 13:00:00,15.80000019
1487,2019-11-04 06:00:00,15.0
1488,2019-11-03 13:00:00,15.69999981
1489,2019-11-03 06:00:00,13.89999962
1490,2019-11-02 13:00:00,15.60000038
1491,2019-11-02 06:00:00,14.39999962
1492,2019-11-01 13:00:00,11.69999981
1493,2019-11-01 06:00:00,14.39999962
1494,2019-10-31 13:00:00,13.89999962
1495,2019-10-31 06:00:00,10.10000038
1496,2019-10-30 13:00:00,11.0
1497,2019-10-30 06:00:00,11.10000038
1498,2019-10-29 13:00:00,9.100000381
1499,2019-10-29 06:00:00,12.5
1500,2019-10-28 13:00:00,13.60000038
1501,2019-10-28 06:00:00,13.30000019
1502,2019-10-27 13:00:00,13.0
1503,2019-10-27 06:00:00,11.0
1504,2019-10-26 13:00:00,10.30000019
1505,2019-10-26 06:00:00,9.899999619
1506,2019-10-25 13:00:00,11.80000019
1507,2019-10-25 06:00:00,11.5
1508,2019-10-24 13:00:00,13.30000019
1509,2019-10-24 06:00:00,13.30000019
1510,2019-10-23 13:00:00,14.30000019
1511,2019-10-23 06:00:00,12.0
1512,2019-10-22 13:00:00,12.39999962
1513,2019-10-22 06:00:00,11.39999962
1514,2019-10-21 13:00:00,13.0
1515,2019-10-21 06:00:00,12.80000019
1516,2019-10-20 13:00:00,14.80000019
1517,2019-10-20 06:00:00,11.30000019
1518,2019-10-19 13:00:00,12.5
1519,2019-10-19 06:00:00,12.80000019
1520,2019-10-18 13:00:00,13.0
1521,2019-10-18 06:00:00,14.89999962
1522,2019-10-17 13:00:00,12.19999981
1523,2019-10-17 06:00:00,11.89999962
1524,2019-10-16 13:00:00,14.80000019
1525,2019-10-16 06:00:00,1.100000024
1526,2019-10-15 13:00:00,12.5
1527,2019-10-15 06:00:00,13.19999981
1528,2019-10-14 13:00:00,14.10000038
1529,2019-10-14 06:00:00,13.0
1530,2019-10-13 13:00:00,14.60000038
1531,2019-10-13 06:00:00,10.5
1532,2019-10-12 13:00:00,8.800000191
1533,2019-10-12 06:00:00,1.100000024
1534,2019-10-11 13:00:00,12.39999962
1535,2019-10-11 06:00:00,12.39999962
1536,2019-10-10 13:00:00,13.80000019
1537,2019-10-10 06:00:00,12.89999962
1538,2019-10-09 13:00:00,14.5
1539,2019-10-09 06:00:00,9.100000381
1540,2019-10-08 13:00:00,14.89999962
1541,2019-10-08 06:00:00,11.0
1542,2019-10-07 13:00:00,10.69999981
1543,2019-10-07 06:00:00,12.5
1544,2019-10-06 13:00:00,15.10000038
1545,2019-10-06 06:00:00,13.80000019
1546,2019-10-05 13:00:00,14.69999981
1547,2019-10-05 06:00:00,15.19999981
1548,2019-10-04 13:00:00,15.5
1549,2019-10-04 06:00:00,16.20000076
1550,2019-10-03 13:00:00,0.0
1551,2019-10-03 06:00:00,13.69999981
1552,2019-10-02 13:00:00,15.5
1553,2019-10-02 06:00:00,15.19999981
1554,2019-10-01 13:00:00,15.89999962
1555,2019-10-01 06:00:00,16.0
1556,2019-09-30 13:00:00,15.10000038
1557,2019-09-30 06:00:00,15.80000019
1558,2019-09-29 13:00:00,17.5
1559,2019-09-29 06:00:00,15.80000019
1560,2019-09-28 13:00:00,17.10000038
1561,2019-09-28 06:00:00,13.69999981
1562,2019-09-27 13:00:00,0.0
1563,2019-09-27 06:00:00,9.199999809
1564,2019-09-26 13:00:00,9.100000381
1565,2019-09-26 06:00:00,8.600000381
1566,2019-09-25 13:00:00,6.800000191
1567,2019-09-25 06:00:00,9.100000381
1568,2019-09-24 13:00:00,7.300000191
1569,2019-09-24 06:00:00,7.0
1570,2019-09-23 13:00:00,6.599999905
1571,2019-09-23 06:00:00,7.800000191
1572,2019-09-22 06:00:00,9.300000191
1573,2019-09-21 13:00:00,7.599999905
1574,2019-09-21 06:00:00,7.800000191
1575,2019-09-20 13:00:00,6.599999905
1576,2019-09-20 06:00:00,9.5
1577,2019-09-19 13:00:00,12.80000019
1578,2019-09-19 06:00:00,13.30000019
1579,2019-09-18 13:00:00,15.10000038
1580,2019-09-18 06:00:00,15.19999981
1581,2019-09-17 13:00:00,15.30000019
1582,2019-09-17 06:00:00,15.89999962
1583,2019-09-16 13:00:00,15.39999962
1584,2019-09-16 06:00:00,16.0
1585,2019-09-15 13:00:00,11.60000038
1586,2019-09-15 06:00:00,12.80000019
1587,2019-09-14 13:00:00,13.5
1588,2019-09-14 06:00:00,15.10000038
1589,2019-09-09 13:00:00,16.79999924
1590,2019-09-09 06:00:00,16.70000076
1591,2019-09-08 13:00:00,18.5
1592,2019-09-08 06:00:00,15.69999981
1593,2019-09-07 13:00:00,15.80000019
1594,2019-09-07 06:00:00,16.10000038
1595,2019-09-06 13:00:00,9.800000191
1596,2019-09-06 06:00:00,7.699999809
1597,2019-09-05 13:00:00,21.60000038
1598,2019-09-05 06:00:00,6.699999809
1599,2019-09-04 13:00:00,7.099999905
1600,2019-09-04 06:00:00,10.80000019
1601,2019-09-03 13:00:00,13.0
1602,2019-09-03 06:00:00,14.69999981
1603,2019-09-02 13:00:00,18.20000076
1604,2019-09-02 06:00:00,18.20000076
1605,2019-09-01 13:00:00,17.29999924
1606,2019-09-01 06:00:00,16.29999924
1607,2019-08-31 13:00:00,15.30000019
1608,2019-08-31 06:00:00,17.60000038
1609,2019-08-30 13:00:00,17.79999924
1610,2019-08-30 06:00:00,9.399999619
1611,2019-08-29 13:00:00,12.80000019
1612,2019-08-29 06:00:00,11.39999962
1613,2019-08-28 13:00:00,11.60000038
1614,2019-08-28 06:00:00,13.30000019
1615,2019-08-27 13:00:00,14.30000019
1616,2019-08-27 06:00:00,16.5
1617,2019-08-26 13:00:00,16.60000038
1618,2019-08-26 06:00:00,13.10000038
1619,2019-08-25 13:00:00,13.69999981
1620,2019-08-25 06:00:00,16.70000076
1621,2019-08-24 13:00:00,19.39999962
1622,2019-08-24 06:00:00,18.5
1623,2019-08-23 13:00:00,25.0
1624,2019-08-23 06:00:00,21.89999962
1625,2019-08-22 13:00:00,26.5
1626,2019-08-22 06:00:00,22.70000076
1627,2019-08-21 13:00:00,17.10000038
1628,2019-08-21 06:00:00,13.69999981
1629,2019-08-20 13:00:00,15.5
1630,2019-08-20 06:00:00,28.0
1631,2019-08-19 13:00:00,23.10000038
1632,2019-08-19 06:00:00,29.0
1633,2019-08-18 13:00:00,0.0
1634,2019-08-18 06:00:00,13.69999981
1635,2019-08-17 13:00:00,12.30000019
1636,2019-08-17 06:00:00,11.60000038
1637,2019-08-16 13:00:00,10.69999981
1638,2019-08-16 06:00:00,11.5
1639,2019-08-15 13:00:00,10.30000019
1640,2019-08-15 06:00:00,12.60000038
1641,2019-08-14 13:00:00,16.0
1642,2019-08-14 06:00:00,12.80000019
1643,2019-08-13 13:00:00,12.5
1644,2019-08-13 06:00:00,13.89999962
1645,2019-08-12 13:00:00,11.39999962
1646,2019-08-12 06:00:00,9.600000381
1647,2019-08-11 13:00:00,13.39999962
1648,2019-08-11 06:00:00,10.80000019
1649,2019-08-10 13:00:00,10.80000019
1650,2019-08-10 06:00:00,15.10000038
1651,2019-08-09 13:00:00,17.79999924
1652,2019-08-09 06:00:00,19.20000076
1653,2019-08-08 13:00:00,17.60000038
1654,2019-08-08 06:00:00,14.30000019
1655,2019-08-07 13:00:00,10.60000038
1656,2019-08-07 06:00:00,12.60000038
1657,2019-08-06 13:00:00,11.30000019
1658,2019-08-06 06:00:00,12.69999981
1659,2019-08-05 13:00:00,13.39999962
1660,2019-08-05 06:00:00,15.10000038
1661,2019-08-04 13:00:00,15.5
1662,2019-08-04 06:00:00,13.60000038
1663,2019-08-03 13:00:00,12.39999962
1664,2019-08-03 06:00:00,14.30000019
1665,2019-08-02 13:00:00,11.19999981
1666,2019-08-02 06:00:00,14.69999981
1667,2019-08-01 13:00:00,11.60000038
1668,2019-08-01 06:00:00,12.19999981
1669,2019-07-31 13:00:00,14.80000019
1670,2019-07-31 06:00:00,17.60000038
1671,2019-07-30 13:00:00,33.5
1672,2019-07-30 06:00:00,0.0
1673,2019-07-29 13:00:00,26.79999924
1674,2019-07-29 06:00:00,14.19999981
1675,2019-07-28 13:00:00,16.0
1676,2019-07-28 06:00:00,13.39999962
1678,2019-07-18 06:00:00,24.0
1679,2019-07-15 13:00:00,18.60000038
1680,2019-07-15 06:00:00,17.0
1681,2019-07-14 13:00:00,9.600000381
1682,2019-07-06 06:00:00,25.0
1683,2019-07-05 13:00:00,21.60000038
1684,2019-07-05 06:00:00,17.10000038
1685,2019-07-04 13:00:00,15.39999962
1686,2019-07-04 06:00:00,10.39999962
1687,2019-07-03 13:00:00,10.39999962
1688,2019-07-03 06:00:00,9.600000381
1689,2019-07-02 13:00:00,10.39999962
1690,2019-07-02 06:00:00,3.400000095
1691,2019-06-29 06:00:00,10.60000038
1692,2019-06-28 13:00:00,18.20000076
1693,2019-06-28 06:00:00,18.0
1694,2019-06-24 13:00:00,19.10000038
1695,2019-06-24 06:00:00,16.0
1696,2019-06-23 13:00:00,12.0
1697,2019-06-23 06:00:00,8.399999619
1698,2019-06-22 13:00:00,7.5
1699,2019-06-22 06:00:00,8.199999809
1700,2019-06-21 13:00:00,0.0
1701,2019-06-21 06:00:00,0.200000003
1702,2019-06-20 13:00:00,7.599999905
1703,2019-06-20 06:00:00,8.199999809
1704,2019-06-19 13:00:00,7.099999905
1705,2019-06-19 06:00:00,9.899999619
1706,2019-06-18 13:00:00,10.69999981
1707,2019-06-18 06:00:00,9.600000381
1708,2019-06-17 13:00:00,9.600000381
1709,2019-06-17 06:00:00,11.5
1710,2019-06-16 13:00:00,15.69999981
1711,2019-06-16 06:00:00,12.89999962
1712,2019-06-15 13:00:00,13.69999981
1713,2019-06-15 06:00:00,11.69999981
1714,2019-06-07 13:00:00,8.600000381
1715,2019-06-07 06:00:00,7.099999905
1716,2019-06-06 13:00:00,12.80000019
1717,2019-06-06 06:00:00,18.0
1718,2019-06-05 13:00:00,9.800000191
1719,2019-06-05 06:00:00,9.0
1720,2019-06-04 13:00:00,9.600000381
1721,2019-06-04 06:00:00,13.0
1722,2019-06-03 13:00:00,10.30000019
1723,2019-06-03 06:00:00,9.399999619
1724,2019-06-02 13:00:00,14.10000038
1725,2019-06-02 06:00:00,8.699999809
1726,2019-06-01 13:00:00,15.10000038
1727,2019-06-01 06:00:00,12.30000019
1728,2019-05-31 13:00:00,10.89999962
1729,2019-05-31 06:00:00,10.60000038
1730,2019-05-30 13:00:00,9.5
1731,2019-05-30 06:00:00,10.60000038
1732,2019-05-29 13:00:00,12.60000038
1733,2019-05-29 06:00:00,8.100000381
1734,2019-05-28 13:00:00,17.5
1735,2019-05-28 06:00:00,9.300000191
1736,2019-05-27 13:00:00,13.19999981
1737,2019-05-27 06:00:00,11.80000019
1738,2019-05-26 13:00:00,18.29999924
1739,2019-05-26 06:00:00,17.5
1740,2019-05-25 13:00:00,21.20000076
1741,2019-05-25 06:00:00,18.79999924
1742,2019-05-24 13:00:00,13.19999981
1743,2019-05-24 06:00:00,11.30000019
1744,2019-05-23 13:00:00,13.10000038
1745,2019-05-23 06:00:00,10.5
1746,2019-05-22 06:00:00,13.10000038
1747,2019-05-21 13:00:00,17.29999924
1748,2019-05-21 06:00:00,12.5
1749,2019-05-20 13:00:00,11.19999981
1750,2019-05-20 06:00:00,10.0
1751,2019-05-19 13:00:00,13.10000038
1752,2019-05-19 06:00:00,11.30000019
1753,2019-05-18 13:00:00,13.30000019
1754,2019-05-18 06:00:00,12.80000019
1755,2019-05-17 13:00:00,12.19999981
1756,2019-05-17 06:00:00,14.80000019
1757,2019-05-16 13:00:00,14.80000019
1758,2019-05-16 06:00:00,11.5
1759,2019-05-15 13:00:00,12.69999981
1760,2019-05-15 06:00:00,10.19999981
1761,2019-05-14 13:00:00,11.19999981
1762,2019-05-14 06:00:00,8.699999809
1763,2019-05-13 13:00:00,9.600000381
1764,2019-05-13 06:00:00,9.600000381
1765,2019-05-12 13:00:00,9.300000191
1766,2019-05-12 06:00:00,9.0
1767,2019-05-11 13:00:00,8.0
1768,2019-05-11 06:00:00,10.69999981
1769,2019-05-10 13:00:00,10.10000038
1770,2019-05-10 06:00:00,7.800000191
1771,2019-05-09 13:00:00,12.69999981
1772,2019-05-09 06:00:00,11.80000019
1773,2019-05-08 13:00:00,17.29999924
1774,2019-05-08 06:00:00,15.60000038
1775,2019-05-07 13:00:00,15.30000019
1776,2019-05-07 06:00:00,15.39999962
1777,2019-05-06 13:00:00,11.10000038
1778,2019-05-06 06:00:00,9.399999619
1779,2019-05-05 13:00:00,10.30000019
1780,2019-05-05 06:00:00,6.199999809
1781,2019-05-04 06:00:00,14.39999962
1782,2019-05-01 13:00:00,14.19999981
1783,2019-05-01 06:00:00,15.30000019
1784,2019-04-30 13:00:00,18.70000076
1785,2019-04-30 06:00:00,12.19999981
1786,2019-04-29 13:00:00,10.89999962
1787,2019-04-29 06:00:00,14.89999962
1788,2019-04-28 13:00:00,15.80000019
1789,2019-04-28 06:00:00,13.0
1790,2019-04-27 13:00:00,11.89999962
1791,2019-04-27 06:00:00,10.39999962
1792,2019-04-26 13:00:00,10.60000038
1793,2019-04-26 06:00:00,9.699999809
1794,2019-04-25 13:00:00,12.30000019
1795,2019-04-25 06:00:00,11.80000019
1796,2019-04-24 13:00:00,10.10000038
1797,2019-04-24 06:00:00,10.60000038
1798,2019-04-23 13:00:00,10.30000019
1799,2019-04-22 06:00:00,11.30000019
1800,2019-04-21 13:00:00,18.70000076
1801,2019-04-21 06:00:00,13.10000038
1802,2019-04-20 13:00:00,11.80000019
1803,2019-04-20 06:00:00,9.0
1804,2019-04-19 13:00:00,8.600000381
1805,2019-04-19 06:00:00,11.30000019
1806,2019-04-18 13:00:00,13.0
1807,2019-04-18 06:00:00,14.10000038
1808,2019-04-17 13:00:00,18.29999924
1809,2019-04-17 06:00:00,16.89999962
1810,2019-04-16 13:00:00,12.60000038
1811,2019-04-16 06:00:00,14.30000019
1812,2019-04-14 13:00:00,13.89999962
1813,2019-04-14 06:00:00,12.0
1814,2019-04-13 13:00:00,10.10000038
1815,2019-04-13 06:00:00,12.30000019
1816,2019-04-12 13:00:00,12.10000038
1817,2019-04-12 06:00:00,9.699999809
1818,2019-04-11 13:00:00,14.10000038
1819,2019-04-11 06:00:00,13.69999981
1820,2019-04-10 13:00:00,11.89999962
1821,2019-04-10 06:00:00,10.19999981
1822,2019-04-09 13:00:00,11.19999981
1823,2019-04-09 06:00:00,9.399999619
1824,2019-04-08 13:00:00,11.69999981
1825,2019-04-08 06:00:00,11.69999981
1826,2019-04-07 13:00:00,16.70000076
1827,2019-04-07 06:00:00,13.0
1828,2019-04-06 13:00:00,15.60000038
1829,2019-04-06 06:00:00,11.69999981
1830,2019-04-05 13:00:00,11.89999962
1831,2019-04-04 13:44:00,11.60000038
1832,2019-04-04 13:00:00,11.60000038
1833,2019-04-04 06:00:00,12.80000019
1834,2019-04-03 13:53:00,10.19999981
1835,2019-04-03 13:00:00,10.19999981
1836,2019-04-03 06:00:00,11.0
1837,2019-04-02 13:44:00,11.39999962
1838,2019-04-02 13:00:00,11.39999962
1839,2019-04-02 06:00:00,10.39999962
1840,2019-04-01 13:00:00,11.19999981
1841,2019-04-01 06:00:00,9.100000381
1842,2019-03-31 13:00:00,12.89999962
1843,2019-03-31 06:00:00,10.39999962
1844,2019-03-30 13:00:00,11.30000019
1845,2019-03-30 06:00:00,11.69999981
1846,2019-03-29 13:00:00,11.60000038
1847,2018-10-12 13:00:00,12.69999981
1848,2018-10-12 06:00:00,12.5
1849,2018-10-11 13:00:00,14.10000038
1850,2018-10-11 06:00:00,9.5
1851,2018-10-10 13:00:00,11.69999981
1852,2018-10-10 06:00:00,10.5
1853,2018-10-09 13:00:00,12.60000038
1854,2018-10-09 06:00:00,25.60000038
1855,2018-10-08 13:00:00,12.0
1856,2018-10-08 06:00:00,10.60000038
1857,2018-10-07 13:00:00,12.89999962
1858,2018-10-07 06:00:00,8.699999809
1859,2018-10-06 13:00:00,13.39999962
1860,2018-10-06 06:00:00,9.800000191
1861,2018-10-05 13:00:00,10.10000038
1862,2018-10-05 06:00:00,9.100000381
1863,2018-10-04 13:00:00,10.19999981
1864,2018-10-04 06:00:00,10.5
1865,2018-10-03 13:00:00,12.69999981
1866,2018-10-03 06:00:00,12.30000019
1867,2018-10-02 13:00:00,10.80000019
1868,2018-10-02 06:00:00,15.39999962
1869,2018-10-01 13:00:00,10.19999981
1870,2018-10-01 06:00:00,7.099999905
1871,2018-09-30 13:00:00,12.5
1872,2018-09-30 06:00:00,4.199999809
1873,2018-09-29 13:00:00,9.300000191
1874,2018-09-29 06:00:00,10.19999981
1875,2018-09-28 13:00:00,7.800000191
1876,2018-09-28 06:00:00,7.599999905
1877,2018-09-27 13:00:00,11.0
1878,2018-09-27 06:00:00,4.800000191
1879,2018-09-26 13:00:00,6.5
1880,2018-09-26 06:00:00,7.099999905
1881,2018-09-25 13:00:00,9.300000191
1882,2018-09-25 06:00:00,10.89999962
1883,2018-09-24 13:00:00,9.699999809
1884,2018-09-24 06:00:00,10.10000038
1885,2018-09-23 13:00:00,11.10000038
1886,2018-09-23 06:00:00,12.30000019
1887,2018-09-22 13:00:00,12.69999981
1888,2018-09-22 06:00:00,11.30000019
1889,2018-09-21 13:00:00,13.30000019
1890,2018-09-21 06:00:00,9.699999809
1891,2018-09-20 13:00:00,11.0
1892,2018-09-20 06:00:00,15.60000038
1893,2018-09-19 13:00:00,18.70000076
1894,2018-09-19 06:00:00,16.60000038
1895,2018-09-18 13:00:00,15.60000038
1896,2018-09-18 06:00:00,19.0
1897,2018-09-17 13:00:00,14.5
1898,2018-09-17 06:00:00,8.0
1899,2018-09-08 13:00:00,7.800000191
1900,2018-09-08 06:00:00,11.39999962
1901,2018-09-07 13:00:00,7.300000191
1902,2018-09-07 06:00:00,8.5
1903,2018-09-06 13:00:00,13.0
1904,2018-09-06 06:00:00,11.89999962
1905,2018-09-05 13:00:00,12.80000019
1906,2018-09-05 06:00:00,0.100000001
1907,2018-09-04 13:00:00,8.399999619
1908,2018-09-04 06:00:00,9.199999809
1909,2018-09-03 13:00:00,14.60000038
1910,2018-09-03 06:00:00,15.30000019
1911,2018-09-02 13:00:00,0.100000001
1912,2018-09-02 06:00:00,0.100000001
1914,2018-09-01 06:00:00,0.100000001
1915,2018-08-31 13:00:00,0.100000001
1917,2018-08-31 06:00:00,6.099999905
1918,2018-08-30 13:00:00,9.0
1919,2018-08-30 06:00:00,8.899999619
1920,2018-08-29 13:00:00,14.39999962
1921,2018-08-29 06:00:00,14.89999962
1922,2018-08-28 13:00:00,8.600000381
1923,2018-08-28 06:00:00,11.80000019
1924,2018-08-27 13:00:00,14.10000038
1925,2018-08-27 06:00:00,12.80000019
1926,2018-08-26 13:00:00,18.60000038
1927,2018-08-26 06:00:00,12.19999981
1928,2018-08-25 13:00:00,13.19999981
1929,2018-08-25 06:00:00,7.5
1930,2018-08-24 13:00:00,8.100000381
1931,2018-08-24 06:00:00,9.800000191
1932,2018-08-23 13:00:00,9.399999619
1933,2018-08-23 06:00:00,15.10000038
1934,2018-08-22 13:00:00,27.29999924
1937,2018-08-20 13:00:00,35.59999847
1938,2018-08-20 06:00:00,8.899999619
1939,2018-08-19 13:00:00,8.300000191
1940,2018-08-19 06:00:00,10.5
1941,2018-08-18 13:00:00,13.80000019
1942,2018-08-18 06:00:00,12.80000019
1943,2018-08-17 06:00:00,13.0
1944,2018-08-16 13:00:00,17.10000038
1945,2018-08-16 06:00:00,14.5
1946,2018-08-15 13:00:00,13.30000019
1947,2018-08-15 06:00:00,17.5
1948,2018-08-14 13:00:00,7.699999809
1949,2018-08-14 06:00:00,8.300000191
1950,2018-08-13 13:00:00,22.79999924
1951,2018-08-13 06:00:00,17.5
1952,2018-08-12 13:00:00,15.60000038
1953,2018-08-12 06:00:00,10.60000038
1954,2018-08-11 13:00:00,13.5
1955,2018-08-11 06:00:00,18.39999962
1956,2018-08-10 13:00:00,33.20000076
1957,2018-08-10 06:00:00,27.0
1958,2018-08-09 13:00:00,15.10000038
1959,2018-08-09 06:00:00,12.39999962
1960,2018-08-08 13:00:00,18.79999924
1961,2018-08-08 06:00:00,12.60000038
1962,2018-08-07 13:00:00,12.30000019
1963,2018-08-07 06:00:00,8.699999809
1964,2018-08-06 13:00:00,11.89999962
1965,2018-08-06 06:00:00,9.5
1966,2018-08-05 13:00:00,12.89999962
1967,2018-08-05 06:00:00,9.800000191
1968,2018-08-04 13:00:00,9.899999619
1969,2018-08-04 06:00:00,10.5
1970,2018-08-03 13:00:00,13.39999962
1971,2018-08-03 06:00:00,8.800000191
1972,2018-08-02 13:00:00,12.10000038
1973,2018-08-02 06:00:00,6.199999809
1974,2018-08-01 13:00:00,18.60000038
1975,2018-08-01 06:00:00,10.69999981
